"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","hover_img","price","special_price","msrp","color","status","visibility","product_sku","minimalism_prsku","minimalism_prlayout","minimalism_prprevnext","minimalism_prscrollingimages","minimalism_prmoreviews","minimalism_prrelated","minimalism_prcolleteral","minimalism_relatedpos","minimalism_prbrand","minimalism_prbrandlink","minimalism_prbrandtarget","minimalism_prbrandpos","minimalism_prsidebar","size","todopagocodigo","todopagoenvio","todopagoservicio","todopagodelivery","ebizmarts_mark_visited","new","sale","description","short_description","meta_keyword","custom_layout_update","static_blocks","minimalism_prcustom","minimalism_prtabs","minimalism_prrelatedcontent","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","todopagofechaevento","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","website","_media_image","_media_lable","_media_position","_media_is_disabled","weight","tax_class_id","is_recurring"
"admin","base","Default","configurable","83","","1","Art. 304","","","/3/0/304-negro-01.jpg","/3/0/304-negro-01.jpg","/3/0/304-negro-01.jpg","art-304","art-304.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2699.0000","1999.0000","","Negro","Habilitado","Catálogo, Búsqueda","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","","no_select","no_select","no_select","no_select","No","No","No","<img src=""{{media url=""wysiwyg/talles-M.jpg""}}"" alt="""" />","<p><span style=""color: #000000;"">Guillermina de cuero legítimo de alto brillo con base de goma blanca.</span></p>","","","","","","","2016-12-26 00:00:00","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 304","0","configurable","","","","","","","","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/3/0/304-negro-02.jpg","","2","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/3/0/304-negro-03.jpg","","3","0","","",""
"admin","base","Default","simple","","000112314","0","Art. 304-36","","","/3/0/304-negro-01_5.jpg","","","art-304-36","art-304-36.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2699.0000","","","Negro","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","36","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Guillermina de cuero legítimo de alto brillo con base de goma blanca.</span></p>
<span style=""color: #ff6114;""><strong>Compralas en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 304-36","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000112315","0","Art. 304-37","","","/3/0/304-negro-01_4.jpg","","","art-304-37","art-304-37.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2699.0000","","","Negro","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","37","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Guillermina de cuero legítimo de alto brillo con base de goma blanca.</span></p>
<span style=""color: #ff6114;""><strong>Compralas en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 304-37","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000112316","0","Art. 304-38","","","/3/0/304-negro-01_3.jpg","","","art-304-38","art-304-38.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2699.0000","","","Negro","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","38","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Guillermina de cuero legítimo de alto brillo con base de goma blanca.</span></p>
<span style=""color: #ff6114;""><strong>Compralas en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 304-38","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000112317","0","Art. 304-39","","","/3/0/304-negro-01_2.jpg","","","art-304-39","art-304-39.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2699.0000","","","Negro","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","39","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Guillermina de cuero legítimo de alto brillo con base de goma blanca.</span></p>
<span style=""color: #ff6114;""><strong>Compralas en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 304-39","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","configurable","68,79","","1","Art.710","","","/7/1/710-negro-picado-01.jpg","/7/1/710-negro-picado-01.jpg","/7/1/710-negro-picado-01.jpg","art-710-bota-corta-botineta-negra-picado","art-710-bota-corta-botineta-negra-picado.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2999.0000","","","Negro","Habilitado","Catálogo, Búsqueda","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","","no_select","no_select","no_select","no_select","No","No","No","<p><img src=""{{media url=""wysiwyg/talles-M.jpg""}}"" alt="""" /></p>","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art.710","0","configurable","","","","","","","","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/7/1/710-negro-picado-02.jpg","","2","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/7/1/710-negro-picado-03.jpg","","3","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/7/1/710-negro-picado-04.jpg","","4","0","","",""
"admin","base","Default","simple","","000111943","0","Art.710-36","","","/7/1/710-negro-picado-01_2.jpg","","","art-710-36","art-710-36.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","Negro","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","36","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art.710-36","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111946","0","Art.710-37","","","/7/1/710-negro-picado-01_3.jpg","","","art-710-37","art-710-37.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","Negro","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","37","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art.710-37","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111949","0","Art.710-38","","","/7/1/710-negro-picado-01_4.jpg","","","art-710-38","art-710-38.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","Negro","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","38","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art.710-38","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111952","0","Art.710-39","","","/7/1/710-negro-picado-01_5.jpg","","","art-710-39","art-710-39.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","Negro","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","39","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art.710-39","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","configurable","68,79","","1","Art. 710","","","/7/1/710-nude-picado-01.jpg","/7/1/710-nude-picado-01.jpg","/7/1/710-nude-picado-01.jpg","art-710-bota-corta-botineta-nude-picado","art-710-bota-corta-botineta-nude-picado.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2999.0000","","","Nude","Habilitado","Catálogo, Búsqueda","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","","no_select","no_select","no_select","no_select","No","No","No","<p><img src=""{{media url=""wysiwyg/talles-M.jpg""}}"" alt="""" /></p>","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 710","0","configurable","","","","","","","","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/7/1/710-nude-picado-02.jpg","","2","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/7/1/710-nude-picado-03.jpg","","3","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/7/1/710-nude-picado-04.jpg","","4","0","","",""
"admin","base","Default","simple","","000111942","0","Art. 710-36","","","/7/1/710-nude-picado-01_5.jpg","","","art-710-36","art-710-144.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","Nude","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","36","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Art. 710-36","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111945","0","Art. 710-37","","","/7/1/710-nude-picado-01_4.jpg","","","art-710-37","art-710-145.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","Nude","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","37","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 710-37","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111948","0","Art. 710-38","","","/7/1/710-nude-picado-01_3.jpg","","","art-710-38","art-710-146.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","Nude","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","38","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 710-38","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111951","0","Art. 710-39","","","/7/1/710-nude-picado-01_2.jpg","","","art-710-39","art-710-147.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","Nude","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","39","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 710-39","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","configurable","68,79","","1","Art. 710","","","/7/1/710-blanco-picado-01.jpg","/7/1/710-blanco-picado-01.jpg","/7/1/710-blanco-picado-01.jpg","art-710-bota-corta-botineta-blanca-picada","art-710-bota-corta-botineta-blanca-picada.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2999.0000","","","Blanco","Habilitado","Catálogo, Búsqueda","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","","no_select","no_select","no_select","no_select","No","No","No","<p><img src=""{{media url=""wysiwyg/talles-M.jpg""}}"" alt="""" /></p>","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 710","0","configurable","","","","","","","","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/7/1/710-blanco-picado-02.jpg","","2","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/7/1/710-blanco-picado-03.jpg","","3","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/7/1/710-blanco-picado-04.jpg","","4","0","","",""
"admin","base","Default","simple","","000111941","0","Art. 710-36","","","/7/1/710-blanco-picado-01_4.jpg","","","art-710-36","art-710-148.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","Blanco","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","36","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 710-36","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111944","0","Art. 710-37","","","/7/1/710-blanco-picado-01_3.jpg","","","art-710-37","art-710-149.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","Blanco","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","37","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 710-37","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111947","0","Art. 710-38","","","/7/1/710-blanco-picado-01_2.jpg","","","art-710-38","art-710-150.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","Blanco","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","38","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 710-38","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111950","0","Art. 710-39","","","/7/1/710-blanco-picado-01_1.jpg","","","art-710-39","art-710-151.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","Blanco","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","39","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Botitas cortas con cierre lateral confeccionadas en charol liso y picado.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","botineta","","","","","","2016-08-09 00:00:00","","2016-04-10 00:00:00","2017-05-23 00:00:00","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 710-39","0","simple","","","","","","","","1.0000","","No"
